"","Year","Origin","Dest","CNT","DepDelaySum","ArrDelaySum"
"599",1998,"STL","CVG",1527,9348,6185
"600",1999,"TUS","SAN",931,9876,6042
"601",1999,"LAS","STL",2050,17386,10273
"602",1999,"LGA","STL",2374,19470,21851
"603",1999,"SDF","STL",3553,29709,26148
"604",1999,"DAL","LBB",3582,32033,27842
"605",1999,"ICT","MEM",295,-862,-1815
"606",1999,"RSW","ORD",693,6721,7292
"607",1999,"IAH","IAD",916,4347,9764
"608",1999,"ORD","JFK",734,11064,16355
"609",1999,"DLG","ANC",301,3977,3446
"610",1999,"DAY","ATL",1887,13132,16934
"611",1999,"IAH","BNA",1163,5625,3122
"612",1999,"BWI","BOS",2055,19507,26917
"613",1999,"OKC","LAS",215,3750,2741
"614",1999,"CLE","MCI",93,45,-227
"615",1999,"RDU","MEM",98,62,-984
"616",2000,"OKC","PHX",1090,11673,7765
"617",2000,"ONT","SEA",1439,18532,16431
"618",2000,"BOS","SJC",806,13131,10606
"619",2000,"LAS","TPA",769,11798,11083
"620",2000,"MSY","MCO",1982,25197,17629
"621",2000,"ORD","MSY",2050,36996,31438
"622",2000,"SJC","ONT",2442,26558,27180
"623",2000,"HNL","ORD",723,6553,1317
"624",2000,"PVD","ORD",2788,35105,37580
"625",2000,"ORF","DFW",1069,6775,5533
"626",2000,"TPA","DFW",3220,26356,23907
"627",2000,"MCO","EWR",5449,91164,84734
"628",2000,"SAN","ATL",1778,8930,780
"629",2000,"BOS","BWI",1679,18252,18117
"630",2000,"MEM","CVG",707,4600,4865
"631",2000,"DAY","CMH",1,48,48
"632",2000,"BWI","ALB",1562,30859,30368
"633",2001,"PIT","STL",2904,9212,8304
"634",2001,"CLT","PHL",3592,34547,39887
"635",2001,"HRL","SAT",708,6647,5540
"636",2001,"JAX","ISP",362,2932,-1172
"637",2001,"BOI","PDX",1051,7954,5238
"638",2001,"MSP","BWI",1564,16547,11443
"639",2001,"DTW","ORD",7674,79655,75646
"640",2001,"DTW","LAN",1820,9869,6936
"641",2001,"RSW","MSP",488,1977,570
"642",2001,"MSP","EGE",111,1014,482
"643",2001,"DEN","MCO",1084,12500,12117
"644",2001,"RNO","SFO",1421,21143,16093
"645",2001,"ATL","LEX",1065,8422,5018
"646",2001,"PDX","CVG",1068,2464,-7319
"647",2001,"BIL","SLC",993,2492,1532
"648",2001,"SAT","DFW",5342,18926,19588
"649",2001,"BTR","BHM",146,-1,-132
"650",2001,"BOS","STT",195,2596,171
"651",2001,"BRW","FAI",693,5026,4070
"652",2001,"IAH","SJC",1277,3628,2426
"653",2002,"CMH","PHL",1286,4196,3410
"654",2002,"PVD","FLL",2,10,13
"655",2002,"SEA","HNL",667,6392,5212
"656",2002,"JAX","MEM",697,-384,-1057
"657",2002,"EWR","LAX",4175,20060,3616
"658",2002,"ORD","CMH",5652,56150,53492
"659",2002,"CVG","RSW",606,3783,1629
"660",2002,"ATL","SYR",714,8613,8155
"661",2002,"FLL","BDL",1080,8003,4407
"662",2002,"DFW","DAY",1068,7555,3081
"663",2002,"MIA","DFW",3429,20933,6509
"664",2002,"MIA","SJU",3246,25581,14753
"665",2002,"DFW","SMF",1659,11951,4649
"666",2002,"TUS","SJC",40,-73,105
"667",2002,"SJC","IAH",1052,2346,-4481
"668",2002,"MSY","EWR",1320,7375,1082
"669",2002,"MSP","JAC",106,880,397
"670",2003,"PIT","BNA",651,1129,1404
"671",2003,"PHL","IAH",2697,6584,10352
"672",2003,"PIT","MCI",1019,3431,2675
"673",2003,"DCA","MCO",1404,754,1022
"674",2003,"BUF","LAS",364,1241,-4133
"675",2003,"MDW","MCI",5129,42233,22208
"676",2003,"MDW","PVD",1077,8719,2333
"677",2003,"OAK","PHX",4178,16882,5882
"678",2003,"STL","MCO",2497,8572,-9572
"679",2003,"HNL","SEA",658,6138,2894
"680",2003,"SLC","MSO",1556,5891,2882
"681",2003,"IAH","BTR",1915,6009,2617
"682",2003,"SFO","BOS",2258,11010,-3113
"683",2003,"IAD","CVG",113,-380,-554
"684",2003,"MCO","FNT",365,2692,760
"685",2003,"PDX","SNA",1251,1588,411
"686",2003,"IAH","CLE",2126,4109,1059
"687",2004,"IAD","LAX",4197,21097,13547
"688",2004,"BWI","PIT",1233,269,-2121
"689",2004,"BWI","SLC",366,1886,-1475
"690",2004,"DAL","TUL",2707,27470,21235
"691",2004,"MDW","ABQ",366,12534,9157
"692",2004,"MDW","JAN",724,8565,6743
"693",2004,"MDW","OAK",1226,15720,3480
"694",2004,"SAT","MCO",359,894,-934
"695",2004,"CVG","SYR",1452,12450,7941
"696",2004,"ATL","ATW",814,11502,7228
"697",2004,"CVG","XNA",1302,8467,8577
"698",2004,"HOU","CVG",799,5281,1889
"699",2004,"MLB","CVG",98,849,585
"700",2004,"SAN","ATL",2157,7949,4619
"701",2004,"DTW","TUS",3,26,89
"702",2004,"DFW","RNO",1154,17899,17775
"703",2004,"BDL","SJU",368,2807,1821
"704",2004,"MSY","STL",323,-591,-1775
"705",2004,"MHT","IAD",1818,16283,15602
"706",2004,"BDL","BOS",2,-27,-5
"707",2004,"CLT","SDF",3,12,-26
"708",2005,"SEA","LAX",5879,57708,57106
"709",2005,"IAD","STT",70,564,613
"710",2005,"MSY","DEN",942,9246,8001
"711",2005,"PHL","RIC",1389,16655,9820
"712",2005,"BNA","RDU",1691,13370,7513
"713",2005,"BOI","PDX",1001,7897,7279
"714",2005,"SLC","BOI",3889,28181,20689
"715",2005,"TPA","FLL",2907,34493,31415
"716",2005,"DTW","SAT",693,4606,4304
"717",2005,"MCI","DTW",1647,4454,6040
"718",2005,"CVG","BUF",1370,11813,5698
"719",2005,"SAN","SLC",2280,5218,1840
"720",2005,"LEX","ORD",1110,8063,4095
"721",2005,"FWA","ORD",2105,13101,8935
"722",2005,"IAH","ACT",521,1160,-1297
"723",2005,"TUL","IAH",2396,13277,18675
"724",2005,"SFO","LIH",669,5082,4360
"725",2005,"ATL","ROA",1578,27850,24716
"726",2005,"OGG","SJC",177,1654,541
"727",2005,"IAD","GSP",1955,13497,14559
"728",2005,"MYR","PIT",11,76,-49
"729",2006,"BOS","CLT",2977,17661,10510
"730",2006,"BOS","LAS",1752,17627,11058
"731",2006,"PIT","DCA",567,622,1705
"732",2006,"CLT","SAN",601,6419,3950
"733",2006,"BHM","STL",362,1411,821
"734",2006,"BWI","BHM",1079,14062,5848
"735",2006,"MCI","OAK",725,6656,1820
"736",2006,"MCO","SDF",378,3245,-239
"737",2006,"RNO","SEA",2138,19557,9617
"738",2006,"SJC","LAX",10001,68878,59654
"739",2006,"MDW","DEN",4157,38872,33431
"740",2006,"SBP","PHX",1129,4241,611
"741",2006,"IDA","SLC",2325,-1816,-248
"742",2006,"OKC","DEN",1900,9975,9059
"743",2006,"CLE","MSY",369,-793,-1173
"744",2006,"SAT","IAH",3669,26356,38728
"745",2006,"ATL","MCI",4105,48327,46602
"746",2006,"ATL","MYR",2758,40256,39807
"747",2006,"DAY","MCO",365,-801,-1562
"748",2006,"DFW","CMI",364,8336,7872
"749",2006,"GRR","TPA",120,637,960
"750",2006,"MSY","DFW",2227,12453,6760
"751",2006,"ATL","OGG",160,883,1031
"752",2006,"GRR","MEM",178,-108,-357
"753",2007,"BNA","LAS",1444,12158,-8576
"754",2007,"DTW","PHX",3490,34340,26053
"755",2007,"LAX","ELP",1052,13017,5018
"756",2007,"OMA","MDW",2044,22331,17153
"757",2007,"CLE","DTW",1557,11503,11169
"758",2007,"CLE","ABE",1061,2726,-505
"759",2007,"AUS","IAD",710,10003,7943
"760",2007,"BDL","ORD",3829,50840,54722
"761",2007,"CLT","BWI",3796,50331,50626
"762",2007,"SYR","CLT",735,5948,7440
"763",2007,"CVG","CHA",555,3350,5162
"764",2007,"DEN","PIH",1,41,NA
"765",2007,"CVG","ABQ",434,3041,2665
"766",2007,"AVP","ATL",741,17467,14743
"767",2007,"FLL","GPT",363,2818,2459
"768",2007,"ABQ","MSP",663,4114,4509
"769",2007,"DTW","MCI",1644,21005,27766
"770",2007,"OMA","DTW",1328,14652,15054
"771",2007,"JFK","SWF",1,-1,6
"772",2007,"HHH","ATL",945,22520,19492
"773",2007,"AUS","PWM",1,3,NA
"774",2007,"TPA","GSO",7,-57,-65
"775",2007,"PDX","CLT",88,477,-212
"776",2007,"MCO","PSE",214,3403,1326
"777",2007,"MFR","SJC",1,-8,NA
"778",2008,"SFO","LAS",6909,85328,73444
"779",2008,"SJC","PHX",3967,21591,4293
"780",2008,"BWI","SDF",1468,14877,6947
"781",2008,"SAN","FAT",580,2407,645
"782",2008,"RDU","BHM",159,-593,-659
"783",2008,"EWR","BNA",1729,41298,29978
"784",2008,"EWR","JAN",119,3082,4057
"785",2008,"CLT","ALB",956,6120,1159
"786",2008,"EGE","DEN",1588,8766,7492
"787",2008,"IAD","JAX",721,12998,12353
"788",2008,"MBS","ORD",1216,22614,26224
"789",2008,"MEM","PHX",810,5910,7851
"790",2008,"MDT","CVG",995,4995,1974
"791",2008,"PHL","DCA",575,5440,2182
"792",2008,"GRK","ATL",632,6252,8322
"793",2008,"CMH","DFW",1653,10217,8579
"794",2008,"DTW","MSP",4934,41706,47330
"795",2008,"DTW","ALB",1007,9308,11102
"796",2008,"MEM","SHV",1056,5441,4191
"797",2008,"DTW","SGF",348,1876,967
"798",2008,"JFK","DFW",789,16981,15259
"799",2008,"KTN","SEA",1253,8761,5781
"800",2008,"CLE","EWR",2082,35913,29174
"801",2008,"BTV","BWI",534,2081,243
"802",2004,"DFW","GJT",1,-3,NA
"803",2004,"RNO","GJT",1,4,NA
"804",2004,"BOI","SUN",0,NA,NA
"805",2004,"SBA","MTJ",1,50,NA
"806",1995,"HOU","LBB",1,15,10
"807",1987,"STL","MSN",260,707,807
"808",1987,"DEN","DFW",1681,17454,14129
"809",1987,"BUR","ORD",58,45,574
"810",1987,"ORD","MSP",2139,10015,15183
"811",1987,"MIA","RSW",119,151,408
"812",1987,"SFO","ABQ",178,1906,-320
"813",1987,"GSO","TPA",85,518,672
"814",1987,"FLL","MCO",692,1497,3730
"815",1987,"SLC","OMA",242,1574,1777
"816",1987,"MAF","DFW",360,588,-15
"817",1987,"BNA","CLE",265,986,264
"818",1987,"DAY","SYR",1,17,19
"819",1987,"MSY","BNA",269,457,115
"820",1991,"BOI","GEG",32,207,316
"821",2008,"ICT","STL",1,117,NA
"822",1988,"CLT","RDU",3942,29991,37258
"823",1988,"BDL","ORD",3690,26381,22168
"824",1988,"SAN","ORD",3136,22605,23749
"825",1988,"BHM","ORD",304,2049,2176
"826",1988,"SYR","ORD",3080,20266,15747
"827",1988,"MLI","DEN",678,2956,1841
"828",1988,"JFK","IAD",142,994,380
"829",1988,"LGA","IAD",2367,7998,6838
"830",1988,"LGA","RIC",1265,16955,22483
"831",1988,"CLT","CRW",1050,15037,12815
"832",1988,"SLC","MCO",360,1741,1746
"833",1988,"CVG","FLL",713,2786,6978
"834",1988,"BTR","PNS",695,7035,8226
"835",1988,"SLC","IAH",709,2407,3703
"836",1988,"HLN","SLC",721,1751,3951
"837",1988,"SJC","DFW",1456,5343,2009
"838",1988,"PIT","TOL",1197,8704,11453
"839",1988,"MSO","DEN",261,684,2583
"840",1989,"ORD","BDL",3297,51250,49819
"841",1989,"IAD","PHL",931,8860,9993
"842",1989,"PHL","MHT",725,10750,9151
"843",1989,"BHM","BNA",2990,7622,3014
"844",1989,"IND","MKE",688,3034,3903
"845",1989,"RNO","LAX",1397,9584,9843
"846",1989,"GSP","CLT",1964,14207,19515
"847",1989,"CLT","CMH",1035,8719,11817
"848",1989,"CLT","ILM",2012,24959,24797
"849",1989,"BWI","JFK",540,9321,11816
"850",1989,"PHL","GSO",356,7301,7332
"851",1989,"FLL","MCO",2462,20910,22530
"852",1989,"SGF","STL",1040,4283,4450
"853",1989,"STL","BUR",627,5465,2512
"854",1989,"BOS","LAX",2002,21181,19291
"855",1989,"BOS","FLL",1151,10599,10932
"856",1989,"BGR","BOS",1404,10933,11951
"857",1989,"DFW","RDU",2024,21036,16658
"858",1989,"MIA","SFO",254,3785,3372
"859",1989,"MIA","MSY",1294,7066,3852
"860",1989,"CRP","DFW",1741,6620,10101
"861",1989,"ICT","DFW",2513,6536,7519
"862",1989,"HNL","GUM",324,2128,2388
"863",1989,"MSY","BTR",108,-21,-83
"864",1989,"TYS","SDF",196,1026,693
"865",1989,"ALB","MHT",77,316,408
"866",1990,"MSY","PIT",988,3191,4351
"867",1990,"BTV","PIT",1053,6250,6343
"868",1990,"PIT","PHF",675,6765,4346
"869",1990,"BWI","BUF",1417,5763,723
"870",1990,"DTW","ABE",1063,2635,-1130
"871",1990,"BOS","MEM",694,7976,4291
"872",1990,"MCI","DCA",837,4499,3828
"873",1990,"PNS","BTR",173,2956,3494
"874",1990,"MAF","PHX",695,2597,4520
"875",1990,"LAX","RDM",60,311,1725
"876",1990,"BTR","LFT",134,915,-170
"877",1990,"MIA","SRQ",124,2213,2547
"878",1991,"LGA","ROC",1528,10275,6810
"879",1991,"IND","PIT",1421,7196,10527
"880",1991,"PHX","CLT",717,1371,1131
"881",1991,"BOS","CMH",334,3055,533
"882",1991,"TUL","MCI",1443,8158,5221
"883",1991,"MSP","OMA",1528,5682,10092
"884",1991,"MEM","HOU",1030,3370,2054
"885",1991,"STL","DEN",2788,21504,25021
"886",1991,"ATL","MGM",2047,15629,15145
"887",1991,"MDW","LAS",623,7126,1673
"888",1991,"MSP","SJC",688,5384,1196
"889",1991,"ONT","PDX",312,815,1248
"890",1991,"SEA","EWR",175,2207,1329
"891",1991,"MCI","EWR",959,8392,6148
"892",1991,"IAH","MFE",1697,8668,5862
"893",1991,"SAT","LAX",378,2119,3370
"894",1991,"PBI","MEM",61,-161,44
"895",1991,"DTW","PDX",50,894,959
"896",1992,"PHX","TUS",6362,31125,21252
"897",1992,"EVV","DAY",12,40,33
"898",1992,"OMA","IND",6,61,26
"899",1992,"MAF","DAL",2654,6213,-4341
"900",1992,"DEN","EUG",686,5247,4805
"901",1992,"DCA","CVG",1742,8923,11165
"902",1992,"SNA","DFW",2990,16126,16184
"903",1992,"PBI","FLL",675,3929,4192
"904",1992,"SLC","OKC",708,3950,4129
"905",1992,"ATL","HOU",1497,10987,13877
"906",1992,"JFK","DFW",1116,16009,17657
"907",1992,"LAS","EWR",465,4097,4632
"908",1992,"SFO","BNA",659,1733,1590
"909",1992,"BNA","MIA",1004,5757,7798
"910",1992,"SJU","SHV",1,25,NA
"911",1993,"DFW","PIT",2063,13215,9503
"912",1993,"PIT","STL",2682,18638,16394
"913",1993,"PHL","PBI",1222,17004,12294
"914",1993,"RNO","LAX",1435,8225,7981
"915",1993,"DCA","PBI",785,4374,2928
"916",1993,"OAK","SAN",3869,16341,7263
"917",1993,"DEN","ORD",7051,70375,77402
"918",1993,"MIA","EWR",3386,42972,58205
"919",1993,"OAK","PDX",1522,3745,6775
"920",1993,"IAH","ATL",4160,26687,14227
"921",1993,"PNS","IAH",781,2808,3216
"922",1993,"ATL","EWR",4961,69651,90592
"923",1993,"PHX","CVG",1060,4620,2314
"924",1993,"ATL","SAN",918,9275,10247
"925",1993,"ATL","JAN",1745,15552,20053
"926",1993,"DFW","SHV",2840,23889,29556
"927",1993,"PHL","EWR",3,43,82
"928",1993,"IAH","TPA",1599,9255,-1402
"929",1993,"ONT","SAN",1,-1,4
"930",1994,"CLT","RIC",2113,19976,19377
"931",1994,"ITH","PIT",696,1763,2362
"932",1994,"TPA","MIA",2792,13247,13208
"933",1994,"DFW","PIT",2304,17965,24599
"934",1994,"PIT","LAX",1684,26867,20319
"935",1994,"MEM","MCO",879,3419,3020
"936",1994,"JFK","PHL",135,2523,1604
"937",1994,"ICT","DEN",1398,4300,1793
"938",1994,"RDU","CVG",1010,4001,2663
"939",1994,"DFW","SHV",2103,13681,15709
"940",1994,"CVG","SLC",1383,16727,13498
"941",1994,"ATL","MLU",347,3172,3559
"942",1994,"SMF","SLC",1490,2636,2145
"943",1994,"SLC","MSY",349,2114,896
"944",1994,"BNA","IAH",910,6212,5603
"945",1994,"BNA","BOS",1005,9774,16008
"946",1994,"ROC","RDU",515,-35,-2492
"947",1994,"CLE","MIA",488,1502,2782
"948",1994,"SEA","SAN",1498,4171,4905
"949",1994,"IAH","HRL",186,592,413
"950",1994,"CMH","IAH",677,2122,-71
"951",1994,"DTW","BHM",423,2530,2036
"952",1995,"DCA","PIT",2464,16239,13527
"953",1995,"CVG","SAN",981,11055,4944
"954",1995,"MSY","SLC",596,4684,3152
"955",1995,"PHX","LGB",1311,7867,9515
"956",1995,"LGA","MIA",4528,24307,17791
"957",1995,"MSP","MSN",1681,9609,10053
"958",1995,"GEG","MSP",1239,5330,9216
"959",1995,"DTW","ORD",7419,75440,75908
"960",1995,"BOS","PBI",634,8964,2777
"961",1995,"ORD","DTW",7164,72761,63185
"962",1995,"SNA","EWR",296,1399,1330
"963",1995,"SLC","FCA",661,7105,8424
"964",1995,"ORD","HNL",724,11375,10546
"965",1995,"GSO","IAH",898,4475,7859
"966",1995,"DTW","ATL",4506,54348,62419
"967",1995,"PIT","CAK",1365,7848,3175
"968",1995,"PDX","CVG",716,8524,7190
"969",1995,"MYR","PHL",59,165,20
"970",1996,"HOU","SAT",4110,38670,28691
"971",1996,"SNA","SMF",2407,13767,23562
"972",1996,"TPA","LGA",1848,22502,20050
"973",1996,"DFW","MEM",3103,26455,29126
"974",1996,"PBI","EWR",2124,33735,33419
"975",1996,"RSW","EWR",1167,19526,24347
"976",1996,"MSP","IND",2093,14308,17160
"977",1996,"PHX","LAS",12520,134329,145448
"978",1996,"PIT","ABQ",656,6806,6705
"979",1996,"CVG","AVP",698,4780,5008
"980",1996,"LAX","BWI",1045,9575,8260
"981",1996,"LAX","CLT",1281,13297,10137
"982",1996,"BUF","SWF",1,26,25
"983",1997,"PVD","PWM",6,-22,-30
"984",1997,"AUS","SAT",644,2421,3588
"985",1997,"SMF","SEA",3476,32016,30421
"986",1997,"SRQ","TPA",363,-176,431
"987",1997,"MSP","MDW",2993,30235,31654
"988",1997,"BTV","MHT",6,32,30
"989",1997,"SFO","OGG",728,11319,8029
"990",1997,"STL","ONT",713,7448,4335
"991",1997,"LGA","PBI",3721,29191,28086
"992",1997,"IAH","PDX",633,3950,2213
"993",1997,"SLC","PDX",2871,29827,25408
"994",1997,"ORD","DTW",7530,81763,80253
"995",1997,"ITH","ELM",584,759,3220
"996",1997,"PHX","ELP",4963,31276,29738
"997",1997,"JAX","EWR",1075,8913,8511
"998",1997,"LFT","IAH",513,1855,2887
"999",1997,"CLE","LAX",1287,9858,1147
"1000",1997,"CAE","ATL",3240,40959,47015
"1001",1997,"CLE","BNA",1679,8803,6531
"1002",1997,"PHX","BNA",728,11153,8573
"1003",1997,"STL","BOS",2117,22992,20899
"1004",1997,"CLT","DCA",2972,25861,24177
"1005",1997,"RNO","DEN",1154,8083,7216
"1006",1997,"PHL","SLC",216,1816,-2613
"1007",1997,"DCA","IAD",1,4,10
"1008",1998,"IND","PHX",719,12095,12129
"1009",1998,"PHL","SFO",2150,26016,16612
"1010",1998,"STL","MSY",2059,18839,10022
"1011",1998,"SLC","PHL",706,4845,7614
"1012",1998,"GSO","DTW",884,4048,2767
"1013",1998,"PHL","FLL",1875,23871,14800
"1014",1998,"MIA","IAH",3355,23987,18966
"1015",1998,"SEA","JFK",872,3715,4547
"1016",1998,"TPA","JFK",1088,7135,6113
"1017",1998,"SEA","JNU",1222,15655,15337
"1018",1998,"ELP","ABQ",2112,12355,8564
"1019",1998,"PVD","BGR",361,2490,2678
"1020",1998,"EWR","BOS",6056,63681,66075
"1021",1998,"ANC","CDV",358,2718,3149
"1022",1998,"PIT","DCA",2268,16220,15238
"1023",1998,"BWI","DEN",1715,12241,5749
"1024",1998,"SAN","HNL",1,24,36
"1025",1998,"BOS","BGR",0,NA,NA
"1026",1998,"DTW","SLC",401,2835,-4092
"1027",1998,"SCC","BRW",147,1532,709
"1028",1998,"SFO","EGE",8,375,345
"1029",1999,"BOS","PHX",1349,15632,4602
"1030",1999,"GRR","PIT",985,3474,2706
"1031",1999,"MEM","SAT",1093,4441,2014
"1032",1999,"CLT","SEA",422,9742,8717
"1033",1999,"SLC","SJC",1317,4876,3062
"1034",1999,"LAX","SLC",4315,36971,25879
"1035",1999,"SJC","STL",897,5383,5487
"1036",1999,"PVD","MCO",1505,5867,-6438
"1037",1999,"PHL","MHT",1761,30717,35500
"1038",1999,"FLL","IAH",1610,5053,-752
"1039",1999,"MFE","IAH",2036,8987,12926
"1040",1999,"EWR","IND",1173,13685,11986
"1041",1999,"DCA","JFK",1338,13977,12044
"1042",1999,"AZO","LAN",264,-962,-1123
"1043",1999,"PHL","BNA",1020,11893,13670
"1044",1999,"TPA","AUS",328,251,-2569
"1045",2000,"DFW","PHX",6809,67511,62765
"1046",2000,"CLT","ROA",1369,7665,8387
"1047",2000,"SJC","SAN",5202,63771,67622
"1048",2000,"EWR","SLC",1036,10136,7332
"1049",2000,"DTW","SRQ",305,3399,1590
"1050",2000,"EWR","STL",2467,39700,42091
"1051",2000,"SNA","STL",966,3427,1760
"1052",2000,"MEM","MIA",905,5943,4754
"1053",2000,"IAH","MTJ",135,217,305
"1054",2000,"SEA","FAI",667,13688,16059
"1055",2000,"CLT","IAH",2088,12652,14427
"1056",2000,"DAL","IAH",2227,21529,24364
"1057",2000,"MDW","ISP",723,11179,7488
"1058",2000,"CLE","CLT",1740,9316,11430
"1059",2000,"FLL","CLT",2244,18408,18012
"1060",2000,"PSP","DEN",182,897,1132
"1061",2000,"EWR","SDF",3,-14,-48
"1062",2001,"ROA","CLT",772,2433,2495
"1063",2001,"STX","PHL",359,-212,165
"1064",2001,"TPA","IAD",1554,14780,10295
"1065",2001,"RNO","PDX",1092,17384,13646
"1066",2001,"RNO","SLC",1100,6780,3610
"1067",2001,"IND","STL",3591,20879,12959
"1068",2001,"MSP","GRB",1294,6315,5724
"1069",2001,"SFO","MEM",635,799,-430
"1070",2001,"STL","MKE",2015,8883,5910
"1071",2001,"PVD","ORD",2812,25373,18807
"1072",2001,"ORD","SEA",4652,64443,43852
"1073",2001,"DEN","PIT",1371,4996,5541
"1074",2001,"DCA","JFK",2542,36875,29253
"1075",2001,"AUS","DFW",5526,22886,18858
"1076",2001,"TUS","SLC",351,2348,1973
"1077",2001,"MSO","GTF",362,247,-62
"1078",2001,"BOS","ALB",850,20671,16682
"1079",2001,"ORH","JFK",503,5219,5861
"1080",2001,"MSY","MIA",1068,7710,6850
"1081",2001,"EWR","SJC",774,3809,1178
"1082",2001,"EWR","BNA",567,-548,-2019
"1083",2002,"STL","PIT",805,935,186
"1084",2002,"CLT","MSY",1699,6750,61
"1085",2002,"PHX","LAX",10635,88768,21091
"1086",2002,"MCO","MCI",929,5413,-5077
"1087",2002,"OAK","LAS",3813,32655,18730
"1088",2002,"ABQ","DAL",2047,18277,9449
"1089",2002,"PHX","SMF",4251,37435,13263
"1090",2002,"LAS","ALB",364,3268,-1511
"1091",2002,"DTW","MCO",2493,37074,35612
"1092",2002,"DTW","CMH",2037,12699,12304
"1093",2002,"MCO","MSP",1712,3803,1142
"1094",2002,"ORD","MCO",3880,24092,17164
"1095",2002,"SFO","RNO",1542,4155,2731
"1096",2002,"IAD","SJU",489,112,-1194
"1097",2002,"DFW","PHX",6101,35117,24685
"1098",2002,"SFO","CVG",1044,121,-1541
"1099",2002,"PVD","CVG",722,2971,4176
"1100",2002,"CVG","BHM",673,3212,4018
"1101",2002,"CAE","ATL",1752,8370,9232
"1102",2002,"ORD","BMI",842,6038,2932
"1103",2002,"STL","SGF",1565,566,-2164
"1104",2002,"SIT","JNU",829,4862,2375
"1105",2002,"EWR","MSY",1322,3543,6239
"1106",2003,"SMF","ORD",1710,13610,10222
"1107",2003,"LAS","DEN",4099,12448,22910
"1108",2003,"ICT","DEN",1290,3108,2923
"1109",2003,"CLT","MIA",2626,17301,16131
"1110",2003,"ABQ","MAF",365,1822,1048
"1111",2003,"AUS","SAN",365,1222,-1100
"1112",2003,"LAS","PDX",2543,11827,94
"1113",2003,"MDW","JAN",723,6288,1636
"1114",2003,"PBI","BNA",365,206,-1688
"1115",2003,"PHX","SLC",6927,43496,23329
"1116",2003,"MIA","MEM",438,352,622
"1117",2003,"MSP","CID",563,-545,-1430
"1118",2003,"CRP","BRO",1,-10,-11
"1119",2003,"SDF","IAH",1250,2212,8306
"1120",2003,"EWR","ATL",7754,78847,87624
"1121",2003,"ATL","FLL",6310,52648,51570
"1122",2003,"ATL","VPS",2805,32136,34363
"1123",2003,"LAS","JFK",2887,32366,2989
"1124",2003,"IAD","ORF",1825,19162,14180
"1125",2003,"SNA","JFK",734,4015,960
"1126",2003,"RDD","SJC",1,5,NA
"1127",2003,"OAK","OKC",1,0,36
"1128",2004,"CLT","SEA",348,3945,400
"1129",2004,"PHL","SEA",1080,23771,18641
"1130",2004,"LAS","SAN",5640,67371,69379
"1131",2004,"LBB","AUS",718,4296,2112
"1132",2004,"MSP","RSW",688,4083,7384
"1133",2004,"PDX","MSP",1552,262,2792
"1134",2004,"OMA","MEM",458,645,1905
"1135",2004,"DTW","LAN",2129,11838,17158
"1136",2004,"FNT","MCO",711,493,1344
"1137",2004,"TUL","CVG",885,5113,1466
"1138",2004,"SJC","MDW",229,-377,4051
"1139",2004,"RDU","ATL",5508,51678,59715
"1140",2004,"DFW","BWI",3338,30959,20919
"1141",2004,"BMI","ORD",1415,7934,11693
"1142",2004,"SEA","BOS",988,9099,7571
"1143",2004,"JFK","PHL",343,5572,7059
"1144",2004,"JFK","LEX",1,15,NA
"1145",2004,"PDX","PIH",2,-10,NA
"1146",2005,"PHL","SEA",1014,20149,13683
"1147",2005,"PIT","TPA",1374,4219,3439
"1148",2005,"BUF","MCO",770,6995,3975
"1149",2005,"ABQ","PDX",365,2662,-143
"1150",2005,"MAF","AUS",628,3228,1638
"1151",2005,"MSP","MSN",1983,15096,20209
"1152",2005,"DLH","MSP",1100,6052,8329
"1153",2005,"HSV","DCA",678,2840,-1827
"1154",2005,"PFN","CVG",93,557,643
"1155",2005,"CID","CVG",1305,3105,490
"1156",2005,"CVG","CAE",2330,19210,9560
"1157",2005,"BPT","IAH",822,219,1045
"1158",2005,"CMH","IAH",1505,3791,7340
"1159",2005,"ATL","LAX",4493,65315,64855
"1160",2005,"MCO","ATL",8679,116413,109213
"1161",2005,"PHX","ATL",3574,23904,22445
"1162",2005,"ATL","GPT",2831,41883,36506
"1163",2005,"MSP","IND",1789,14265,20853
"1164",2005,"MSP","MBS",237,2629,3910
"1165",2005,"EGE","MIA",29,654,540
"1166",2005,"IAH","TPA",1923,10505,8873
"1167",2005,"MLU","CLL",1,0,NA
"1168",2005,"SAT","SFO",270,882,-506
"1169",2005,"LAS","OKC",71,304,-560
"1170",2006,"IAD","CLT",2882,37002,36167
"1171",2006,"CLT","LEX",390,2317,2761
"1172",2006,"PHL","CAE",348,4042,2532
"1173",2006,"SGU","SLC",2721,21,-3128
"1174",2006,"DEN","TUS",1842,16232,14978
"1175",2006,"DFW","IAH",6425,43132,53289
"1176",2006,"GSO","EWR",1539,37494,39029
"1177",2006,"PVD","EWR",1604,28232,33891
"1178",2006,"SFO","BWI",529,7532,2479
"1179",2006,"EWR","DEN",2317,28641,35309
"1180",2006,"RIC","ORD",2046,36668,37109
"1181",2006,"ORD","STT",83,199,138
"1182",2006,"SLC","JAC",1509,12922,15770
"1183",2006,"CVG","SNA",300,1628,1606
"1184",2006,"MCO","FNT",510,5938,3930
"1185",2006,"HNL","MSP",368,3434,1992
"1186",2006,"PVD","DFW",90,-337,-474
"1187",2006,"PDX","SNA",1418,4774,2333
"1188",2006,"SMF","IAH",1074,4899,3383
